condition,replicate,n,k,theta,theta2,lambda,sign_changes_half,C,E
coherent_soft_noise_sigma0.10,2,512,20,0.2454369260617026,0.060239284674617664,0.9998934738493938,2,0.7371965082964911,0.5256069834070178
coherent_soft_noise_sigma0.10,2,512,24,0.2945243112740431,0.08674456993144944,0.9998934738493938,2,0.6597975166758255,0.6804049666483489
coherent_soft_noise_sigma0.10,2,512,28,0.3436116964863836,0.11806899796225062,0.9998934738493938,2,0.5902259799989577,0.8195480400020847
coherent_soft_noise_sigma0.10,2,512,32,0.39269908169872414,0.15421256876702122,0.9998934738493938,2,0.5170389058203229,0.9659221883593543
coherent_soft_noise_sigma0.10,2,512,64,0.7853981633974483,0.6168502750680849,0.9998934738493938,2,0.11927466453977574,1.7614506709204485
coherent_soft_noise_sigma0.30,2,512,0,0.0,0.0,0.9998934738493938,2,0.9646495602756673,0.07070087944866543
coherent_soft_noise_sigma0.30,2,512,1,0.01227184630308513,0.00015059821168654416,0.9998934738493938,2,0.9595103556507073,0.0809792886985854
coherent_soft_noise_sigma0.30,2,512,2,0.02454369260617026,0.0006023928467461766,0.9998934738493938,2,0.9517369620918681,0.09652607581626382
coherent_soft_noise_sigma0.30,2,512,3,0.03681553890925539,0.0013553839051788975,0.9998934738493938,2,0.9489070097686871,0.10218598046262573
coherent_soft_noise_sigma0.30,2,512,4,0.04908738521234052,0.0024095713869847065,0.9998934738493938,2,0.9393864987529319,0.1212270024941362
coherent_soft_noise_sigma0.30,2,512,5,0.06135923151542565,0.003764955292163604,0.9998934738493938,2,0.9275986329695571,0.14480273406088573
coherent_soft_noise_sigma0.30,2,512,6,0.07363107781851078,0.00542153562071559,0.9998934738493938,2,0.9291784479140981,0.1416431041718038
coherent_soft_noise_sigma0.30,2,512,8,0.09817477042468103,0.009638285547938826,0.9998934738493938,2,0.8859199081894269,0.2281601836211462
coherent_soft_noise_sigma0.30,2,512,10,0.1227184630308513,0.015059821168654416,0.9998934738493938,2,0.8672659624294703,0.2654680751410594
coherent_soft_noise_sigma0.30,2,512,12,0.14726215563702155,0.02168614248286236,0.9998934738493938,2,0.8470916740167311,0.30581665196653773
coherent_soft_noise_sigma0.30,2,512,16,0.19634954084936207,0.038553142191755305,0.9998934738493938,2,0.7739590187588345,0.4520819624823309
coherent_soft_noise_sigma0.30,2,512,20,0.2454369260617026,0.060239284674617664,0.9998934738493938,2,0.7242707654966768,0.5514584690066464
coherent_soft_noise_sigma0.30,2,512,24,0.2945243112740431,0.08674456993144944,0.9998934738493938,2,0.6378521439917739,0.7242957120164522
coherent_soft_noise_sigma0.30,2,512,28,0.3436116964863836,0.11806899796225062,0.9998934738493938,2,0.5739039060246152,0.8521921879507697
coherent_soft_noise_sigma0.30,2,512,32,0.39269908169872414,0.15421256876702122,0.9998934738493938,2,0.48137441644876156,1.037251167102477
coherent_soft_noise_sigma0.30,2,512,64,0.7853981633974483,0.6168502750680849,0.9998934738493938,2,0.11877322470104945,1.762453550597901
coherent_bin_clean,2,512,0,0.0,0.0,0.9998934738493938,2,1.0,0.0
coherent_bin_clean,2,512,1,0.01227184630308513,0.00015059821168654416,0.9998934738493938,2,0.984375,0.03125
coherent_bin_clean,2,512,2,0.02454369260617026,0.0006023928467461766,0.9998934738493938,2,0.96875,0.0625
coherent_bin_clean,2,512,3,0.03681553890925539,0.0013553839051788975,0.9998934738493938,2,0.953125,0.09375
coherent_bin_clean,2,512,4,0.04908738521234052,0.0024095713869847065,0.9998934738493938,2,0.9375,0.125
coherent_bin_clean,2,512,5,0.06135923151542565,0.003764955292163604,0.9998934738493938,2,0.921875,0.15625
coherent_bin_clean,2,512,6,0.07363107781851078,0.00542153562071559,0.9998934738493938,2,0.90625,0.1875
coherent_bin_clean,2,512,8,0.09817477042468103,0.009638285547938826,0.9998934738493938,2,0.875,0.25
coherent_bin_clean,2,512,10,0.1227184630308513,0.015059821168654416,0.9998934738493938,2,0.84375,0.3125
coherent_bin_clean,2,512,12,0.14726215563702155,0.02168614248286236,0.9998934738493938,2,0.8125,0.375
coherent_bin_clean,2,512,16,0.19634954084936207,0.038553142191755305,0.9998934738493938,2,0.75,0.5
coherent_bin_clean,2,512,20,0.2454369260617026,0.060239284674617664,0.9998934738493938,2,0.6875,0.625
coherent_bin_clean,2,512,24,0.2945243112740431,0.08674456993144944,0.9998934738493938,2,0.625,0.75
coherent_bin_clean,2,512,28,0.3436116964863836,0.11806899796225062,0.9998934738493938,2,0.5625,0.875
coherent_bin_clean,2,512,32,0.39269908169872414,0.15421256876702122,0.9998934738493938,2,0.5,1.0
coherent_bin_clean,2,512,64,0.7853981633974483,0.6168502750680849,0.9998934738493938,2,0.0,2.0
coherent_bin_bitflip_p0.01,2,512,0,0.0,0.0,0.9998934738493938,2,0.99609375,0.0078125
coherent_bin_bitflip_p0.01,2,512,1,0.01227184630308513,0.00015059821168654416,0.9998934738493938,2,0.9453125,0.109375
coherent_bin_bitflip_p0.01,2,512,2,0.02454369260617026,0.0006023928467461766,0.9998934738493938,2,0.94140625,0.1171875
coherent_bin_bitflip_p0.01,2,512,3,0.03681553890925539,0.0013553839051788975,0.9998934738493938,2,0.9375,0.125
coherent_bin_bitflip_p0.01,2,512,4,0.04908738521234052,0.0024095713869847065,0.9998934738493938,2,0.92578125,0.1484375
coherent_bin_bitflip_p0.01,2,512,5,0.06135923151542565,0.003764955292163604,0.9998934738493938,2,0.90234375,0.1953125
coherent_bin_bitflip_p0.01,2,512,6,0.07363107781851078,0.00542153562071559,0.9998934738493938,2,0.87109375,0.2578125
coherent_bin_bitflip_p0.01,2,512,8,0.09817477042468103,0.009638285547938826,0.9998934738493938,2,0.8359375,0.328125
coherent_bin_bitflip_p0.01,2,512,10,0.1227184630308513,0.015059821168654416,0.9998934738493938,2,0.82421875,0.3515625
coherent_bin_bitflip_p0.01,2,512,12,0.14726215563702155,0.02168614248286236,0.9998934738493938,2,0.79296875,0.4140625
coherent_bin_bitflip_p0.01,2,512,16,0.19634954084936207,0.038553142191755305,0.9998934738493938,2,0.73828125,0.5234375
coherent_bin_bitflip_p0.01,2,512,20,0.2454369260617026,0.060239284674617664,0.9998934738493938,2,0.6640625,0.671875
coherent_bin_bitflip_p0.01,2,512,24,0.2945243112740431,0.08674456993144944,0.9998934738493938,2,0.6015625,0.796875
coherent_bin_bitflip_p0.01,2,512,28,0.3436116964863836,0.11806899796225062,0.9998934738493938,2,0.55078125,0.8984375
coherent_bin_bitflip_p0.01,2,512,32,0.39269908169872414,0.15421256876702122,0.9998934738493938,2,0.4921875,1.015625
coherent_bin_bitflip_p0.01,2,512,64,0.7853981633974483,0.6168502750680849,0.9998934738493938,2,0.0,2.0
coherent_bin_bitflip_p0.02,2,512,0,0.0,0.0,0.9998934738493938,2,0.96484375,0.0703125
coherent_bin_bitflip_p0.02,2,512,1,0.01227184630308513,0.00015059821168654416,0.9998934738493938,2,0.94140625,0.1171875
coherent_bin_bitflip_p0.02,2,512,2,0.02454369260617026,0.0006023928467461766,0.9998934738493938,2,0.9296875,0.140625
coherent_bin_bitflip_p0.02,2,512,3,0.03681553890925539,0.0013553839051788975,0.9998934738493938,2,0.9375,0.125
coherent_bin_bitflip_p0.02,2,512,4,0.04908738521234052,0.0024095713869847065,0.9998934738493938,2,0.90234375,0.1953125
coherent_bin_bitflip_p0.02,2,512,5,0.06135923151542565,0.003764955292163604,0.9998934738493938,2,0.88671875,0.2265625
coherent_bin_bitflip_p0.02,2,512,6,0.07363107781851078,0.00542153562071559,0.9998934738493938,2,0.875,0.25
coherent_bin_bitflip_p0.02,2,512,8,0.09817477042468103,0.009638285547938826,0.9998934738493938,2,0.8359375,0.328125
coherent_bin_bitflip_p0.02,2,512,10,0.1227184630308513,0.015059821168654416,0.9998934738493938,2,0.80859375,0.3828125
coherent_bin_bitflip_p0.02,2,512,12,0.14726215563702155,0.02168614248286236,0.9998934738493938,2,0.75390625,0.4921875
coherent_bin_bitflip_p0.02,2,512,16,0.19634954084936207,0.038553142191755305,0.9998934738493938,2,0.7265625,0.546875
coherent_bin_bitflip_p0.02,2,512,20,0.2454369260617026,0.060239284674617664,0.9998934738493938,2,0.65234375,0.6953125
coherent_bin_bitflip_p0.02,2,512,24,0.2945243112740431,0.08674456993144944,0.9998934738493938,2,0.5859375,0.828125
coherent_bin_bitflip_p0.02,2,512,28,0.3436116964863836,0.11806899796225062,0.9998934738493938,2,0.53125,0.9375
coherent_bin_bitflip_p0.02,2,512,32,0.39269908169872414,0.15421256876702122,0.9998934738493938,2,0.49609375,1.0078125
coherent_bin_bitflip_p0.02,2,512,64,0.7853981633974483,0.6168502750680849,0.9998934738493938,2,-0.01171875,2.0234375
coherent_bin_bitflip_p0.05,2,512,0,0.0,0.0,0.9998934738493938,2,0.90234375,0.1953125
coherent_bin_bitflip_p0.05,2,512,1,0.01227184630308513,0.00015059821168654416,0.9998934738493938,2,0.89453125,0.2109375
coherent_bin_bitflip_p0.05,2,512,2,0.02454369260617026,0.0006023928467461766,0.9998934738493938,2,0.8671875,0.265625
coherent_bin_bitflip_p0.05,2,512,3,0.03681553890925539,0.0013553839051788975,0.9998934738493938,2,0.86328125,0.2734375
coherent_bin_bitflip_p0.05,2,512,4,0.04908738521234052,0.0024095713869847065,0.9998934738493938,2,0.85546875,0.2890625
coherent_bin_bitflip_p0.05,2,512,5,0.06135923151542565,0.003764955292163604,0.9998934738493938,2,0.83984375,0.3203125
coherent_bin_bitflip_p0.05,2,512,6,0.07363107781851078,0.00542153562071559,0.9998934738493938,2,0.8515625,0.296875
coherent_bin_bitflip_p0.05,2,512,8,0.09817477042468103,0.009638285547938826,0.9998934738493938,2,0.78515625,0.4296875
coherent_bin_bitflip_p0.05,2,512,10,0.1227184630308513,0.015059821168654416,0.9998934738493938,2,0.765625,0.46875
coherent_bin_bitflip_p0.05,2,512,12,0.14726215563702155,0.02168614248286236,0.9998934738493938,2,0.73828125,0.5234375
coherent_bin_bitflip_p0.05,2,512,16,0.19634954084936207,0.038553142191755305,0.9998934738493938,2,0.65234375,0.6953125
coherent_bin_bitflip_p0.05,2,512,20,0.2454369260617026,0.060239284674617664,0.9998934738493938,2,0.61328125,0.7734375
coherent_bin_bitflip_p0.05,2,512,24,0.2945243112740431,0.08674456993144944,0.9998934738493938,2,0.56640625,0.8671875
coherent_bin_bitflip_p0.05,2,512,28,0.3436116964863836,0.11806899796225062,0.9998934738493938,2,0.55078125,0.8984375
coherent_bin_bitflip_p0.05,2,512,32,0.39269908169872414,0.15421256876702122,0.9998934738493938,2,0.453125,1.09375
coherent_bin_bitflip_p0.05,2,512,64,0.7853981633974483,0.6168502750680849,0.9998934738493938,2,-0.03125,2.0625
coherent_bin_bitflip_p0.10,2,512,0,0.0,0.0,0.9998934738493938,2,0.83984375,0.3203125
coherent_bin_bitflip_p0.10,2,512,1,0.01227184630308513,0.00015059821168654416,0.9998934738493938,2,0.7734375,0.453125
coherent_bin_bitflip_p0.10,2,512,2,0.02454369260617026,0.0006023928467461766,0.9998934738493938,2,0.78125,0.4375
coherent_bin_bitflip_p0.10,2,512,3,0.03681553890925539,0.0013553839051788975,0.9998934738493938,2,0.765625,0.46875
coherent_bin_bitflip_p0.10,2,512,4,0.04908738521234052,0.0024095713869847065,0.9998934738493938,2,0.74609375,0.5078125
coherent_bin_bitflip_p0.10,2,512,5,0.06135923151542565,0.003764955292163604,0.9998934738493938,2,0.73046875,0.5390625
coherent_bin_bitflip_p0.10,2,512,6,0.07363107781851078,0.00542153562071559,0.9998934738493938,2,0.640625,0.71875
coherent_bin_bitflip_p0.10,2,512,8,0.09817477042468103,0.009638285547938826,0.9998934738493938,2,0.703125,0.59375
coherent_bin_bitflip_p0.10,2,512,10,0.1227184630308513,0.015059821168654416,0.9998934738493938,2,0.68359375,0.6328125
coherent_bin_bitflip_p0.10,2,512,12,0.14726215563702155,0.02168614248286236,0.9998934738493938,2,0.66796875,0.6640625
coherent_bin_bitflip_p0.10,2,512,16,0.19634954084936207,0.038553142191755305,0.9998934738493938,2,0.6015625,0.796875
coherent_bin_bitflip_p0.10,2,512,20,0.2454369260617026,0.060239284674617664,0.9998934738493938,2,0.609375,0.78125
coherent_bin_bitflip_p0.10,2,512,24,0.2945243112740431,0.08674456993144944,0.9998934738493938,2,0.49609375,1.0078125
coherent_bin_bitflip_p0.10,2,512,28,0.3436116964863836,0.11806899796225062,0.9998934738493938,2,0.43359375,1.1328125
coherent_bin_bitflip_p0.10,2,512,32,0.39269908169872414,0.15421256876702122,0.9998934738493938,2,0.40234375,1.1953125
coherent_bin_bitflip_p0.10,2,512,64,0.7853981633974483,0.6168502750680849,0.9998934738493938,2,-0.0390625,2.078125
random_bin,2,512,0,0.0,0.0,0.9998934738493938,2,1.0,0.0
random_bin,2,512,1,0.01227184630308513,0.00015059821168654416,0.9998934738493938,2,-0.0546875,2.109375
random_bin,2,512,2,0.02454369260617026,0.0006023928467461766,0.9998934738493938,2,-0.015625,2.03125
random_bin,2,512,3,0.03681553890925539,0.0013553839051788975,0.9998934738493938,2,-0.0078125,2.015625
random_bin,2,512,4,0.04908738521234052,0.0024095713869847065,0.9998934738493938,2,0.0078125,1.984375
random_bin,2,512,5,0.06135923151542565,0.003764955292163604,0.9998934738493938,2,0.0859375,1.828125
random_bin,2,512,6,0.07363107781851078,0.00542153562071559,0.9998934738493938,2,0.0,2.0
random_bin,2,512,8,0.09817477042468103,0.009638285547938826,0.9998934738493938,2,0.0078125,1.984375
random_bin,2,512,10,0.1227184630308513,0.015059821168654416,0.9998934738493938,2,0.0078125,1.984375
random_bin,2,512,12,0.14726215563702155,0.02168614248286236,0.9998934738493938,2,0.015625,1.96875
random_bin,2,512,16,0.19634954084936207,0.038553142191755305,0.9998934738493938,2,0.0234375,1.953125
random_bin,2,512,20,0.2454369260617026,0.060239284674617664,0.9998934738493938,2,-0.0390625,2.078125
random_bin,2,512,24,0.2945243112740431,0.08674456993144944,0.9998934738493938,2,0.0546875,1.890625
random_bin,2,512,28,0.3436116964863836,0.11806899796225062,0.9998934738493938,2,-0.03125,2.0625
random_bin,2,512,32,0.39269908169872414,0.15421256876702122,0.9998934738493938,2,-0.03125,2.0625
random_bin,2,512,64,0.7853981633974483,0.6168502750680849,0.9998934738493938,2,0.03125,1.9375
palindrome_bin_no_coherence,2,512,0,0.0,0.0,0.9998934738493938,2,1.0,0.0
palindrome_bin_no_coherence,2,512,1,0.01227184630308513,0.00015059821168654416,0.9998934738493938,2,0.0546875,1.890625
palindrome_bin_no_coherence,2,512,2,0.02454369260617026,0.0006023928467461766,0.9998934738493938,2,0.046875,1.90625
palindrome_bin_no_coherence,2,512,3,0.03681553890925539,0.0013553839051788975,0.9998934738493938,2,0.015625,1.96875
palindrome_bin_no_coherence,2,512,4,0.04908738521234052,0.0024095713869847065,0.9998934738493938,2,-0.015625,2.03125
palindrome_bin_no_coherence,2,512,5,0.06135923151542565,0.003764955292163604,0.9998934738493938,2,-0.125,2.25
palindrome_bin_no_coherence,2,512,6,0.07363107781851078,0.00542153562071559,0.9998934738493938,2,-0.015625,2.03125
palindrome_bin_no_coherence,2,512,8,0.09817477042468103,0.009638285547938826,0.9998934738493938,2,0.015625,1.96875
palindrome_bin_no_coherence,2,512,10,0.1227184630308513,0.015059821168654416,0.9998934738493938,2,0.015625,1.96875
palindrome_bin_no_coherence,2,512,12,0.14726215563702155,0.02168614248286236,0.9998934738493938,2,-0.03125,2.0625
palindrome_bin_no_coherence,2,512,16,0.19634954084936207,0.038553142191755305,0.9998934738493938,2,0.046875,1.90625
palindrome_bin_no_coherence,2,512,20,0.2454369260617026,0.060239284674617664,0.9998934738493938,2,-0.015625,2.03125
palindrome_bin_no_coherence,2,512,24,0.2945243112740431,0.08674456993144944,0.9998934738493938,2,-0.0625,2.125
palindrome_bin_no_coherence,2,512,28,0.3436116964863836,0.11806899796225062,0.9998934738493938,2,0.109375,1.78125
palindrome_bin_no_coherence,2,512,32,0.39269908169872414,0.15421256876702122,0.9998934738493938,2,-0.015625,2.03125
palindrome_bin_no_coherence,2,512,64,0.7853981633974483,0.6168502750680849,0.9998934738493938,2,0.015625,1.96875
coherent_soft_clean,3,512,0,0.0,0.0,0.9998776672978258,6,1.0,0.0
coherent_soft_clean,3,512,1,0.01227184630308513,0.00015059821168654416,0.9998776672978258,6,0.9987490477867448,0.0025019044265104373
coherent_soft_clean,3,512,2,0.02454369260617026,0.0006023928467461766,0.9998776672978258,6,0.9950691720227343,0.009861655954531479
coherent_soft_clean,3,512,3,0.03681553890925539,0.0013553839051788975,0.9998776672978258,6,0.9891560117186784,0.021687976562643208
coherent_soft_clean,3,512,4,0.04908738521234052,0.0024095713869847065,0.9998776672978258,6,0.9812888023599935,0.03742239528001301
coherent_soft_clean,3,512,5,0.06135923151542565,0.003764955292163604,0.9998776672978258,6,0.9717953277238698,0.05640934455226043
coherent_soft_clean,3,512,6,0.07363107781851078,0.00542153562071559,0.9998776672978258,6,0.9610129426256708,0.07797411474865834
coherent_soft_clean,3,512,8,0.09817477042468103,0.009638285547938826,0.9998776672978258,6,0.9367663128845882,0.12646737423082355
coherent_soft_clean,3,512,10,0.1227184630308513,0.015059821168654416,0.9998776672978258,6,0.9102685311142198,0.17946293777156042
coherent_soft_clean,3,512,12,0.14726215563702155,0.02168614248286236,0.9998776672978258,6,0.8821040946816294,0.23579181063674115
coherent_soft_clean,3,512,16,0.19634954084936207,0.038553142191755305,0.9998776672978258,6,0.8200064153137347,0.3599871693725305
coherent_soft_clean,3,512,20,0.2454369260617026,0.060239284674617664,0.9998776672978258,6,0.7506827589690226,0.4986344820619548
coherent_soft_clean,3,512,24,0.2945243112740431,0.08674456993144944,0.9998776672978258,6,0.67859693136754,0.6428061372649201
coherent_soft_clean,3,512,28,0.3436116964863836,0.11806899796225062,0.9998776672978258,6,0.6057672413136165,0.788465517372767
coherent_soft_clean,3,512,32,0.39269908169872414,0.15421256876702122,0.9998776672978258,6,0.531834229600167,0.936331540799666
coherent_soft_clean,3,512,64,0.7853981633974483,0.6168502750680849,0.9998776672978258,6,-0.050671265024414894,2.10134253004883
coherent_soft_noise_sigma0.05,3,512,0,0.0,0.0,0.9998776672978258,6,0.9987811698951111,0.002437660209777759
coherent_soft_noise_sigma0.05,3,512,1,0.01227184630308513,0.00015059821168654416,0.9998776672978258,6,0.9976863765880599,0.00462724682388016
coherent_soft_noise_sigma0.05,3,512,2,0.02454369260617026,0.0006023928467461766,0.9998776672978258,6,0.9941298383071523,0.011740323385695417
coherent_soft_noise_sigma0.05,3,512,3,0.03681553890925539,0.0013553839051788975,0.9998776672978258,6,0.9883276768177802,0.02334464636443956
coherent_soft_noise_sigma0.05,3,512,4,0.04908738521234052,0.0024095713869847065,0.9998776672978258,6,0.9801883318576825,0.03962333628463499
coherent_soft_noise_sigma0.05,3,512,5,0.06135923151542565,0.003764955292163604,0.9998776672978258,6,0.9710589019527323,0.05788219609453549
coherent_soft_noise_sigma0.05,3,512,6,0.07363107781851078,0.00542153562071559,0.9998776672978258,6,0.9596295606664995,0.08074087866700097
coherent_soft_noise_sigma0.05,3,512,8,0.09817477042468103,0.009638285547938826,0.9998776672978258,6,0.9346964712260162,0.13060705754796764
coherent_soft_noise_sigma0.05,3,512,10,0.1227184630308513,0.015059821168654416,0.9998776672978258,6,0.9085046415172906,0.1829907169654188
coherent_soft_noise_sigma0.05,3,512,12,0.14726215563702155,0.02168614248286236,0.9998776672978258,6,0.8807163683856131,0.23856726322877386
